Timestamp (ms),Difficulty,Performance,Channel 1,Channel 2,Channel 3,Channel 4
1492736154127,0,0,-16.68933234942554,-0.004720256006635282,3.5229656934602076,-10.253400961794675
1492736154127,0,0,-17.648800867358027,0.42939153995704515,4.470322764226278,-7.543080582547503
1492736154127,0,0,-6.709857722520262,-1.3393114699122677,2.0452518042233194,-2.3321769234510157
1492736154128,0,0,-5.65700553379574,-3.4061859552714324,-0.5022469230325299,-5.203239748168663
1492736154128,0,0,-17.47694747459417,-3.2783826600210375,0.22872705989406938,-15.192545951241357
1492736154128,0,0,-20.395613000001823,-1.475559099412699,2.5669976657906233,-19.58624116001581
1492736154128,0,0,-8.391903238990047,-0.17720140865369416,3.037120206234416,-12.61845176567467
1492736154128,0,0,-2.90326690704007,0.19559151305119826,1.8083559380725802,-2.9369420612447783
1492736154129,0,0,-14.231798868289545,0.5233465967517645,0.6739880949988262,-0.0038199506990252985
1492736154129,0,0,-22.64491586161833,0.31857168068800945,-0.593360269673596,-2.3133060443999227
1492736154152,0,0,-11.641381043430407,-1.0161815231309745,-1.9168335498306561,-2.9886097721260043
1492736154153,0,0,4.352290052746191,-1.3874248897991706,-1.060758307104095,-0.6850912916313945
1492736154154,0,0,4.506492709958003,1.1797175301608362,2.3166232056878115,-0.08459156298767567
1492736154154,0,0,-3.680422624019023,4.310660526648022,4.5585360042756164,-2.973382546173603
1492736154154,0,0,0.48762423895509954,4.470455386434622,3.1649989396878553,-4.147495300756091
1492736154154,0,0,13.303647266459347,2.6515903595670984,0.6985326936448999,0.4421273500202716
1492736154155,0,0,14.587357551960984,2.4496484556765026,0.6677741210492485,6.795664408743946
1492736154155,0,0,5.865592077732693,4.192162732366302,2.473271641059057,9.328308826729163
1492736154155,0,0,7.791347248961468,5.16966573360687,2.898646350931223,8.668215670115579
1492736154155,0,0,21.278751636750563,4.558746368834569,1.1352949275778101,7.514090159814806
1492736154156,0,0,24.32739562117513,4.3754338115385,0.4374510145728081,5.227294733909467
1492736154156,0,0,11.01928330322199,5.335679435222012,3.0640451197811984,1.6751438169664539
1492736154238,0,0,1.783790787327412,4.97434976412724,5.5943269254016315,-0.16763788167892812
1492736154238,0,0,6.6687953277903205,1.9853275399917862,4.132548341813997,1.2650489457662388
1492736154238,0,0,8.42990833606337,-0.47577325723407426,1.2225246671274874,3.2855257996059564
1492736154239,0,0,-4.152697983778765,0.5420220254801791,1.4138718384300262,2.3095018456332923
1492736154239,0,0,-13.77526127796002,2.6148323813163827,3.3703299246067147,-1.1599647868056806
1492736154239,0,0,-5.07756684469711,1.8746213738092976,2.8853639660584918,-3.459521654357161
1492736154239,0,0,6.550174821728028,-0.5286999926705818,0.8028581759110693,-3.8430120262037804
1492736154239,0,0,0.42958691141819116,-0.7927292051777215,0.9958031432869063,-5.423069770054354
1492736154240,0,0,-14.368095254035872,1.1239869621358736,2.673819102604135,-8.840538325460336
1492736154241,0,0,-14.683148741805347,2.376469652459356,2.1056746822248087,-9.5805746175037
1492736154242,0,0,-1.6969377587419174,2.394694807901601,0.487526040719537,-4.836408018769987
1492736154242,0,0,2.776497382073451,2.955813624896969,2.2171230071339494,1.05502707556969
1492736154267,0,0,-4.8673843038817,4.440137401732187,5.994055670032079,2.441752281663547
1492736154267,0,0,-4.684025646851644,5.064662419789336,5.659862273081238,-0.5024081245925558
1492736154267,0,0,8.133632588840698,3.9551588325784337,0.27608913355373943,-4.720050003874739
1492736154267,0,0,12.286366363187746,2.724713987589464,-3.9688343858205712,-9.50288163078644
1492736154268,0,0,-0.6518800871291504,2.633352646921381,-3.4481599333261457,-13.851883217250908
1492736154268,0,0,-8.494997905676456,2.6608906544241115,-1.701797733674546,-13.115803196240961
1492736154268,0,0,4.414228300510338,2.1623623169711195,-1.5313517612109138,-4.616464897964967
1492736154268,0,0,20.008429994192024,2.381802784873173,-0.28865723284491906,6.18827244942414
1492736154269,0,0,16.927105765093174,3.7133460357422443,3.142303939489416,11.121426192163177
1492736154269,0,0,5.210875442557487,4.356361726207833,4.665820564261956,8.647549909436165
1492736154269,0,0,5.464125318523344,3.1115680221345734,1.9442293114708988,3.609984863013281
1492736154269,0,0,12.048252455781125,1.3157142067270158,-1.3954361174636034,-0.281729493737096
1492736154310,0,0,6.331642843535313,0.5956587739474131,-1.2509868856208683,-3.5934613965740496
1492736154310,0,0,-6.232030668375913,0.4514295382064617,1.5027573296809322,-6.490553050021596
1492736154310,0,0,-3.9782611138334545,-0.09608189266235456,3.3664021349174895,-5.883798601576892
1492736154310,0,0,11.467059969407064,-0.15852392050850028,3.550850020628893,-0.5898801306724621
1492736154311,0,0,15.365282130532947,0.9757163232875783,3.9891832792506996,5.083910323182625
1492736154311,0,0,1.050530478011325,1.2772243444772684,4.8998968224342185,6.70224207268523
1492736154311,0,0,-9.315004803041482,-1.0233683552899677,3.946644683046255,4.901530962345355
1492736154311,0,0,-2.372461841883272,-3.5033121827285783,0.7248187426651853,2.5178476188484353
1492736154311,0,0,5.8518517501577705,-2.348838932926192,-1.375905147459072,0.2560996821846473
1492736154312,0,0,0.35697387621234355,1.4898022887733262,-0.1576635724082891,-1.9776999902352514
1492736154312,0,0,-6.30288717443873,2.8505323247084284,1.7323301612064839,-2.2209836723484457
1492736154312,0,0,1.5738833038637026,0.04702405337154403,1.0058567795828992,0.8255406675704577
1492736154356,0,0,14.900719979753639,0.9814545102016652,0.5184702958932448,14.247809119035985
1492736154356,0,0,20.333151879288756,1.309057263676337,-1.5588130838023204,15.80878320806194
1492736154356,0,0,-1.421126005532905,1.840905072994218,1.4251410589688405,9.774363100071511
1492736154418,0,0,6.39018320563876,-2.049980547715151,1.055892186612816,6.7085491725800495
1492736154422,0,0,-9.845470864575638,2.2204791805663007,-4.52861086494481,3.8180987461665765
1492736154461,0,0,-7.905107759741881,-0.2880625157980603,-5.869750992539892,-2.024109099225946
1492736154462,0,0,7.0203972672124735,-2.13056745789293,-7.342097831986031,-2.243806418901279
1492736154463,0,0,-6.810196124500401,-1.8600613227651834,-2.2151243727235226,-0.7316150647123933
